Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,class
5.0,5.0,4.0,3.0,4.0,4.0,5.0,5.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,CALI
5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,4.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,CALI
5.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,1.0,3.0,2.0,1.0,1.0,CALI
5.0,4.0,4.0,4.0,3.0,3.0,5.0,5.0,5.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,CALI
5.0,4.0,4.0,4.0,2.0,2.0,5.0,5.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,CALI
5.0,4.0,4.0,4.0,3.0,3.0,5.0,5.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,CALI
5.0,4.0,4.0,4.0,2.0,2.0,5.0,5.0,2.0,4.0,4.0,3.0,2.0,2.0,3.0,3.0,CALI
5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,CALI
5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,CALI
5.0,4.0,4.0,4.0,3.0,3.0,5.0,5.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,CALI
5.0,5.0,4.0,4.0,2.0,2.0,5.0,5.0,4.0,2.0,3.0,3.0,2.0,2.0,3.0,1.0,CALI
5.0,5.0,4.0,3.0,4.0,4.0,5.0,5.0,3.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,CALI
5.0,4.0,4.0,4.0,2.0,2.0,5.0,5.0,5.0,5.0,4.0,3.0,2.0,2.0,3.0,3.0,CALI
5.0,4.0,4.0,4.0,3.0,3.0,5.0,5.0,5.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,CALI
5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,1.0,CALI
5.0,4.0,4.0,4.0,2.0,2.0,5.0,5.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,2.0,CALI
5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,3.0,4.0,1.0,2.0,2.0,1.0,1.0,CALI
5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,3.0,3.0,4.0,1.0,2.0,2.0,1.0,1.0,CALI
5.0,5.0,5.0,3.0,4.0,4.0,5.0,5.0,4.0,4.0,2.0,1.0,3.0,1.0,1.0,3.0,CALI
5.0,4.0,4.0,4.0,2.0,2.0,5.0,5.0,4.0,4.0,4.0,3.0,2.0,2.0,3.0,2.0,CALI
5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,CALI
5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,1.0,CALI
5.0,5.0,4.0,3.0,4.0,4.0,5.0,5.0,4.0,4.0,1.0,1.0,3.0,2.0,1.0,2.0,CALI
5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,3.0,1.0,2.0,2.0,1.0,3.0,CALI
5.0,4.0,4.0,4.0,2.0,2.0,5.0,5.0,4.0,2.0,4.0,3.0,2.0,2.0,3.0,1.0,CALI
5.0,5.0,5.0,2.0,6.0,6.0,5.0,5.0,5.0,4.0,1.0,0.0,4.0,1.0,0.0,3.0,CALI
5.0,5.0,4.0,4.0,2.0,2.0,5.0,5.0,4.0,2.0,3.0,3.0,2.0,2.0,3.0,1.0,CALI
5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,CALI
5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,2.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,CALI
5.0,5.0,4.0,4.0,3.0,3.0,5.0,5.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,CALI
5.0,4.0,4.0,4.0,2.0,2.0,5.0,5.0,5.0,4.0,4.0,3.0,2.0,2.0,3.0,4.0,CALI
5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,CALI
5.0,5.0,4.0,4.0,2.0,2.0,5.0,5.0,5.0,2.0,3.0,3.0,2.0,2.0,3.0,1.0,CALI
5.0,5.0,4.0,3.0,4.0,4.0,5.0,5.0,5.0,4.0,2.0,1.0,3.0,2.0,1.0,2.0,CALI
5.0,4.0,4.0,4.0,2.0,2.0,5.0,5.0,1.0,2.0,4.0,3.0,2.0,2.0,3.0,1.0,CALI
5.0,4.0,4.0,4.0,3.0,3.0,5.0,5.0,4.0,5.0,4.0,3.0,2.0,2.0,3.0,4.0,CALI
5.0,4.0,4.0,4.0,2.0,2.0,5.0,5.0,2.0,3.0,5.0,3.0,2.0,2.0,3.0,3.0,CALI
5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,3.0,1.0,2.0,2.0,1.0,3.0,CALI
5.0,4.0,4.0,4.0,2.0,2.0,5.0,5.0,5.0,4.0,4.0,3.0,2.0,2.0,3.0,3.0,CALI
5.0,5.0,4.0,4.0,3.0,3.0,5.0,5.0,4.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,CALI
5.0,5.0,5.0,3.0,4.0,4.0,5.0,5.0,4.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,CALI
5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,4.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,CALI
5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,CALI
5.0,5.0,5.0,2.0,6.0,6.0,5.0,5.0,5.0,3.0,1.0,0.0,4.0,1.0,0.0,3.0,CALI
5.0,5.0,4.0,3.0,4.0,4.0,5.0,5.0,5.0,4.0,3.0,1.0,3.0,2.0,1.0,1.0,CALI
5.0,5.0,4.0,3.0,4.0,4.0,5.0,5.0,2.0,4.0,1.0,1.0,3.0,2.0,1.0,1.0,CALI
5.0,5.0,4.0,4.0,3.0,3.0,5.0,5.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,CALI
5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,CALI
5.0,4.0,4.0,4.0,2.0,2.0,5.0,5.0,2.0,3.0,4.0,3.0,2.0,2.0,3.0,4.0,CALI
5.0,5.0,5.0,3.0,4.0,4.0,5.0,5.0,5.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,CALI
5.0,5.0,4.0,4.0,2.0,2.0,5.0,5.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,CALI
5.0,5.0,4.0,4.0,2.0,2.0,5.0,5.0,4.0,2.0,3.0,3.0,2.0,2.0,3.0,1.0,CALI
5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,1.0,CALI
5.0,4.0,4.0,4.0,1.0,1.0,5.0,5.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,2.0,CALI
5.0,4.0,4.0,4.0,2.0,2.0,5.0,5.0,2.0,4.0,4.0,3.0,2.0,2.0,3.0,1.0,CALI
5.0,4.0,4.0,4.0,3.0,3.0,5.0,5.0,5.0,4.0,4.0,2.0,2.0,2.0,2.0,1.0,CALI
5.0,5.0,5.0,3.0,4.0,4.0,5.0,5.0,5.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,CALI
5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,CALI
5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,1.0,1.0,2.0,2.0,1.0,4.0,CALI
5.0,5.0,5.0,3.0,4.0,4.0,5.0,5.0,0.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,CALI
5.0,5.0,4.0,4.0,2.0,2.0,5.0,5.0,4.0,3.0,4.0,3.0,2.0,2.0,3.0,1.0,CALI
5.0,5.0,4.0,3.0,4.0,4.0,5.0,5.0,0.0,4.0,3.0,1.0,3.0,2.0,1.0,1.0,CALI
5.0,5.0,5.0,3.0,4.0,4.0,5.0,5.0,2.0,4.0,1.0,1.0,3.0,1.0,1.0,3.0,CALI
5.0,5.0,5.0,3.0,4.0,4.0,5.0,5.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,CALI
5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,3.0,1.0,2.0,2.0,1.0,2.0,CALI
5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,2.0,4.0,3.0,1.0,2.0,2.0,1.0,2.0,CALI
5.0,5.0,4.0,4.0,3.0,3.0,5.0,5.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,CALI
5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,CALI
5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,2.0,4.0,4.0,1.0,2.0,2.0,1.0,1.0,CALI
5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,1.0,CALI
5.0,5.0,5.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,1.0,3.0,1.0,1.0,4.0,CALI
5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,CALI
5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,CALI
5.0,5.0,4.0,3.0,4.0,4.0,5.0,5.0,2.0,4.0,2.0,1.0,3.0,2.0,1.0,1.0,CALI
5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,CALI
5.0,5.0,4.0,4.0,2.0,2.0,5.0,5.0,2.0,1.0,3.0,3.0,2.0,2.0,3.0,1.0,CALI
5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,CALI
5.0,5.0,5.0,3.0,4.0,4.0,5.0,5.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,CALI
5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,1.0,2.0,2.0,1.0,4.0,CALI
5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,CALI
5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,CALI
5.0,5.0,4.0,4.0,3.0,3.0,5.0,5.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,CALI
5.0,5.0,4.0,4.0,3.0,3.0,5.0,5.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,CALI
5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,2.0,2.0,4.0,1.0,2.0,2.0,1.0,1.0,CALI
5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,1.0,2.0,2.0,1.0,2.0,CALI
5.0,4.0,4.0,4.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,1.0,CALI
5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,3.0,1.0,2.0,2.0,1.0,3.0,CALI
5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,CALI
5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,4.0,2.0,1.0,0.0,3.0,1.0,0.0,1.0,CALI
5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,CALI
5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,CALI
5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,2.0,4.0,4.0,1.0,2.0,2.0,1.0,2.0,CALI
5.0,5.0,4.0,4.0,3.0,3.0,5.0,5.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,CALI
5.0,5.0,4.0,4.0,3.0,3.0,5.0,5.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,CALI
5.0,5.0,4.0,3.0,4.0,4.0,5.0,5.0,6.0,4.0,3.0,1.0,3.0,2.0,1.0,1.0,CALI
5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,CALI
5.0,5.0,4.0,4.0,1.0,1.0,5.0,5.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,2.0,CALI
5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,1.0,4.0,3.0,1.0,2.0,2.0,1.0,1.0,CALI
5.0,5.0,4.0,4.0,2.0,2.0,5.0,5.0,5.0,4.0,4.0,3.0,2.0,2.0,3.0,1.0,CALI
5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,CALI
5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,2.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,CALI
5.0,5.0,4.0,4.0,3.0,3.0,5.0,5.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,CALI
5.0,5.0,5.0,3.0,4.0,4.0,5.0,5.0,5.0,4.0,2.0,1.0,3.0,2.0,1.0,1.0,CALI
5.0,5.0,4.0,4.0,2.0,2.0,5.0,5.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,CALI
5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,CALI
5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,1.0,4.0,3.0,1.0,2.0,2.0,1.0,2.0,CALI
5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,CALI
5.0,5.0,5.0,3.0,4.0,4.0,5.0,5.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,CALI
5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,1.0,2.0,2.0,1.0,1.0,CALI
5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,CALI
5.0,5.0,4.0,4.0,2.0,2.0,5.0,5.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,1.0,CALI
5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,CALI
5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,1.0,CALI
5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,CALI
5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,2.0,2.0,1.0,0.0,3.0,1.0,0.0,1.0,CALI
5.0,5.0,5.0,3.0,4.0,4.0,5.0,5.0,1.0,5.0,2.0,1.0,3.0,1.0,1.0,2.0,CALI
5.0,5.0,5.0,3.0,4.0,4.0,5.0,5.0,0.0,5.0,3.0,1.0,3.0,2.0,1.0,1.0,CALI
5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,0.0,CALI
5.0,5.0,5.0,3.0,4.0,4.0,5.0,5.0,5.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,CALI
5.0,5.0,5.0,3.0,4.0,4.0,5.0,5.0,5.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,CALI
5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,CALI
5.0,5.0,5.0,3.0,4.0,4.0,5.0,5.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0,CALI
5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,6.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,CALI
5.0,5.0,5.0,3.0,4.0,4.0,5.0,5.0,4.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,CALI
5.0,5.0,5.0,3.0,4.0,4.0,5.0,5.0,4.0,4.0,3.0,1.0,3.0,1.0,1.0,1.0,CALI
5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,CALI
5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,3.0,1.0,2.0,2.0,1.0,4.0,CALI
5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,2.0,4.0,3.0,1.0,2.0,2.0,1.0,3.0,CALI
5.0,5.0,4.0,4.0,2.0,2.0,5.0,5.0,2.0,4.0,4.0,3.0,2.0,2.0,3.0,1.0,CALI
5.0,5.0,4.0,4.0,3.0,3.0,5.0,5.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,CALI
5.0,5.0,4.0,4.0,2.0,2.0,5.0,5.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,CALI
5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,4.0,4.0,1.0,1.0,3.0,1.0,1.0,4.0,CALI
5.0,5.0,4.0,4.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,1.0,CALI
5.0,5.0,4.0,4.0,3.0,3.0,5.0,5.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,CALI
5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,CALI
5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,CALI
5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,CALI
5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,6.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,CALI
5.0,5.0,4.0,4.0,3.0,3.0,5.0,5.0,4.0,5.0,4.0,2.0,2.0,2.0,2.0,4.0,CALI
5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,1.0,2.0,2.0,1.0,2.0,CALI
5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,3.0,5.0,4.0,1.0,2.0,2.0,1.0,2.0,CALI
5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,3.0,1.0,2.0,2.0,1.0,1.0,CALI
5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,3.0,1.0,2.0,2.0,1.0,2.0,CALI
5.0,5.0,4.0,4.0,3.0,3.0,5.0,5.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,CALI
5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,CALI
5.0,4.0,4.0,4.0,3.0,3.0,5.0,5.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,1.0,CALI
5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,2.0,6.0,3.0,1.0,2.0,2.0,1.0,2.0,CALI
5.0,5.0,4.0,4.0,2.0,2.0,5.0,5.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,1.0,CALI
5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,CALI
5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,CALI
5.0,5.0,4.0,4.0,2.0,2.0,5.0,5.0,1.0,4.0,4.0,3.0,2.0,2.0,3.0,2.0,CALI
5.0,5.0,4.0,4.0,2.0,2.0,5.0,5.0,4.0,2.0,4.0,3.0,2.0,2.0,3.0,1.0,CALI
5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,CALI
5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,CALI
5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,2.0,4.0,3.0,1.0,2.0,2.0,1.0,1.0,CALI
5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,6.0,4.0,2.0,2.0,2.0,2.0,4.0,CALI
5.0,5.0,5.0,3.0,6.0,6.0,5.0,5.0,2.0,3.0,1.0,0.0,3.0,1.0,0.0,3.0,CALI
5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,CALI
5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,CALI
5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,1.0,2.0,2.0,1.0,3.0,CALI
5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,3.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,CALI
5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,CALI
5.0,5.0,5.0,3.0,4.0,4.0,5.0,5.0,5.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,CALI
5.0,5.0,4.0,4.0,3.0,3.0,5.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,CALI
5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,CALI
5.0,5.0,4.0,4.0,2.0,2.0,5.0,5.0,5.0,6.0,4.0,3.0,2.0,2.0,3.0,4.0,CALI
5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,CALI
5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,CALI
5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,2.0,2.0,3.0,0.0,3.0,1.0,0.0,1.0,CALI
5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,CALI
5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,CALI
5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,6.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,CALI
5.0,5.0,4.0,4.0,3.0,3.0,5.0,5.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,CALI
5.0,5.0,4.0,4.0,3.0,3.0,5.0,5.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,CALI
5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,CALI
5.0,5.0,5.0,3.0,4.0,4.0,5.0,5.0,3.0,4.0,3.0,1.0,2.0,1.0,1.0,1.0,CALI
5.0,5.0,5.0,3.0,4.0,4.0,5.0,5.0,5.0,4.0,1.0,1.0,3.0,1.0,1.0,2.0,CALI
5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,2.0,4.0,3.0,1.0,2.0,2.0,1.0,2.0,CALI
5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,CALI
5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,CALI
5.0,5.0,4.0,4.0,2.0,2.0,5.0,5.0,4.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,CALI
5.0,4.0,4.0,4.0,1.0,1.0,5.0,5.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0,CALI
5.0,5.0,4.0,4.0,3.0,3.0,5.0,5.0,5.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,CALI
5.0,5.0,4.0,4.0,3.0,3.0,5.0,5.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,CALI
5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,6.0,5.0,3.0,1.0,2.0,2.0,1.0,3.0,CALI
5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,CALI
5.0,5.0,5.0,3.0,6.0,6.0,5.0,5.0,5.0,3.0,1.0,0.0,4.0,1.0,0.0,1.0,CALI
5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,3.0,1.0,2.0,2.0,1.0,2.0,CALI
5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,2.0,5.0,3.0,1.0,3.0,1.0,1.0,3.0,CALI
5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,CALI
5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,CALI
5.0,5.0,4.0,4.0,2.0,2.0,5.0,5.0,5.0,2.0,4.0,3.0,2.0,2.0,3.0,1.0,CALI
5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,1.0,2.0,2.0,1.0,3.0,CALI
5.0,5.0,4.0,4.0,2.0,2.0,5.0,5.0,4.0,5.0,4.0,3.0,2.0,2.0,3.0,4.0,CALI
5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,3.0,4.0,3.0,1.0,2.0,2.0,1.0,1.0,CALI
5.0,5.0,4.0,4.0,2.0,2.0,5.0,5.0,3.0,2.0,4.0,3.0,2.0,2.0,3.0,1.0,CALI
5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,CALI
5.0,5.0,4.0,4.0,2.0,2.0,5.0,5.0,5.0,4.0,4.0,3.0,2.0,2.0,3.0,1.0,CALI
5.0,5.0,4.0,4.0,3.0,3.0,5.0,5.0,1.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,CALI
5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,CALI
5.0,5.0,4.0,4.0,2.0,2.0,5.0,5.0,4.0,4.0,4.0,3.0,2.0,2.0,3.0,3.0,CALI
5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,3.0,1.0,2.0,2.0,1.0,3.0,CALI
5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,3.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,CALI
5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,3.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,CALI
