mcg,gvh,alm,mit,erl,pox,vac,nuc,class
3.0,1.0,5.0,1.0,0.5,0.0,7.0,7.0,CYT
3.0,1.0,5.0,2.0,0.5,0.0,7.0,7.0,CYT
1.0,4.0,5.0,2.0,0.5,0.0,6.0,8.0,NUC
4.0,3.0,5.0,5.0,0.5,0.0,6.0,2.0,MIT
1.0,3.0,6.0,1.0,0.5,0.0,7.0,2.0,CYT
3.0,2.0,4.0,5.0,0.5,0.0,7.0,9.0,NUC
1.0,3.0,6.0,1.0,0.5,0.0,4.0,3.0,NUC
0.0,3.0,5.0,1.0,0.5,0.0,5.0,2.0,NUC
1.0,4.0,6.0,5.0,1.0,0.0,7.0,7.0,NUC
0.0,1.0,5.0,1.0,0.5,0.0,7.0,8.0,CYT
1.0,4.0,6.0,1.0,0.5,0.0,7.0,3.0,NUC
1.0,1.0,5.0,1.0,0.5,0.0,7.0,7.0,NUC
2.0,4.0,5.0,6.0,0.5,0.0,7.0,2.0,MIT
1.0,1.0,5.0,1.0,0.5,0.0,6.0,3.0,CYT
0.0,1.0,5.0,1.0,0.5,0.0,4.0,7.0,CYT
1.0,1.0,5.0,6.0,0.5,0.0,5.0,2.0,MIT
1.0,1.0,5.0,1.0,0.5,0.0,7.0,2.0,CYT
1.0,1.0,5.0,1.0,0.5,0.0,7.0,2.0,CYT
1.0,1.0,6.0,1.0,0.5,0.0,7.0,7.0,NUC
1.0,1.0,6.0,1.0,0.5,0.0,4.0,2.0,NUC
1.0,1.0,6.0,1.0,0.5,0.0,4.0,2.0,NUC
1.0,1.0,5.0,5.0,0.5,0.0,4.0,1.0,NUC
1.0,1.0,5.0,5.0,0.5,0.0,4.0,1.0,NUC
1.0,1.0,2.0,2.0,0.5,0.0,7.0,2.0,ME3
1.0,4.0,5.0,0.0,0.5,0.0,7.0,8.0,NUC
3.0,4.0,4.0,1.0,0.5,0.0,6.0,8.0,NUC
1.0,1.0,5.0,1.0,0.5,0.0,7.0,2.0,CYT
1.0,5.0,0.0,2.0,0.5,0.0,7.0,4.0,ME3
1.0,8.0,2.0,5.0,0.5,0.0,7.0,4.0,ME3
1.0,0.0,6.0,2.0,0.5,0.0,6.0,2.0,NUC
1.0,2.0,6.0,1.0,0.5,0.0,6.0,4.0,NUC
1.0,1.0,6.0,1.0,0.5,0.0,7.0,2.0,NUC
1.0,2.0,6.0,1.0,0.5,0.0,6.0,4.0,NUC
1.0,3.0,5.0,1.0,0.5,0.0,6.0,7.0,NUC
0.0,8.0,5.0,2.0,0.5,0.0,6.0,7.0,NUC
1.0,1.0,5.0,1.0,0.5,0.0,7.0,8.0,NUC
0.0,0.0,1.0,1.0,0.5,0.0,7.0,2.0,ME3
9.0,8.0,0.0,2.0,0.5,0.0,7.0,8.0,ME1
1.0,1.0,5.0,2.0,0.5,0.0,4.0,2.0,NUC
3.0,3.0,5.0,1.0,0.5,0.0,7.0,8.0,CYT
0.0,1.0,6.0,1.0,0.5,0.0,7.0,3.0,NUC
1.0,3.0,5.0,2.0,0.5,0.0,6.0,2.0,MIT
4.0,5.0,5.0,1.0,0.5,0.0,6.0,2.0,CYT
1.0,1.0,6.0,1.0,0.5,0.0,7.0,3.0,CYT
1.0,5.0,2.0,2.0,0.5,0.0,7.0,2.0,ME3
1.0,4.0,5.0,6.0,0.5,0.0,7.0,2.0,MIT
1.0,1.0,5.0,6.0,0.5,0.0,6.0,3.0,MIT
3.0,3.0,5.0,1.0,0.5,0.0,7.0,9.0,CYT
1.0,3.0,5.0,3.0,0.5,0.0,6.0,2.0,NUC
1.0,3.0,5.0,3.0,0.5,0.0,6.0,2.0,NUC
0.0,1.0,6.0,1.0,0.5,0.0,7.0,6.0,NUC
0.0,1.0,6.0,1.0,0.5,0.0,7.0,6.0,NUC
1.0,8.0,5.0,6.0,0.5,0.0,7.0,4.0,MIT
1.0,0.0,5.0,2.0,0.5,0.0,7.0,2.0,CYT
1.0,1.0,5.0,2.0,0.5,0.0,6.0,2.0,CYT
0.0,3.0,2.0,2.0,0.5,0.0,7.0,2.0,ME3
1.0,1.0,2.0,2.0,0.5,0.0,6.0,2.0,ME3
0.0,1.0,0.0,1.0,0.5,0.0,7.0,2.0,ME3
1.0,1.0,0.0,1.0,0.5,0.0,7.0,2.0,ME3
1.0,1.0,2.0,1.0,0.5,0.0,6.0,2.0,ME3
1.0,4.0,0.0,1.0,0.5,0.0,7.0,2.0,ME3
1.0,4.0,0.0,1.0,0.5,0.0,7.0,2.0,ME3
1.0,1.0,2.0,1.0,0.5,0.0,7.0,4.0,ME3
1.0,3.0,5.0,1.0,0.5,0.0,6.0,2.0,POX
1.0,4.0,5.0,5.0,0.5,0.0,7.0,2.0,MIT
1.0,3.0,5.0,6.0,0.5,0.0,7.0,2.0,MIT
1.0,1.0,6.0,1.0,0.5,0.0,7.0,2.0,CYT
1.0,3.0,5.0,5.0,0.5,0.0,7.0,2.0,MIT
1.0,3.0,5.0,5.0,0.5,0.0,7.0,3.0,MIT
1.0,1.0,5.0,1.0,0.5,0.0,7.0,3.0,CYT
1.0,3.0,4.0,5.0,0.5,0.0,6.0,2.0,MIT
1.0,4.0,5.0,6.0,0.5,0.0,6.0,3.0,MIT
2.0,4.0,5.0,6.0,0.5,0.0,6.0,2.0,MIT
1.0,1.0,6.0,1.0,0.5,0.0,7.0,3.0,NUC
4.0,3.0,5.0,2.0,0.5,0.0,7.0,2.0,MIT
0.0,3.0,5.0,1.0,0.5,0.0,6.0,4.0,MIT
1.0,5.0,7.0,5.0,0.5,0.0,4.0,0.0,MIT
1.0,1.0,4.0,1.0,0.5,0.0,6.0,3.0,CYT
1.0,1.0,6.0,1.0,0.5,0.0,7.0,3.0,NUC
1.0,1.0,6.0,1.0,0.5,0.0,4.0,8.0,NUC
1.0,3.0,6.0,2.0,0.5,0.0,7.0,2.0,CYT
1.0,4.0,4.0,1.0,0.5,0.0,7.0,5.0,ME3
1.0,1.0,3.0,1.0,0.5,0.0,7.0,3.0,ME3
9.0,8.0,2.0,6.0,0.5,0.0,7.0,9.0,ME1
3.0,3.0,5.0,1.0,0.5,0.0,4.0,2.0,MIT
3.0,4.0,4.0,1.0,0.5,0.0,7.0,2.0,MIT
1.0,1.0,2.0,1.0,0.5,0.0,6.0,6.0,ME3
0.0,3.0,2.0,2.0,0.5,0.0,6.0,6.0,ME3
1.0,1.0,6.0,1.0,0.5,0.0,1.0,4.0,NUC
1.0,1.0,3.0,2.0,0.5,0.0,7.0,9.0,ME3
4.0,3.0,4.0,2.0,0.5,0.0,7.0,2.0,ME2
1.0,1.0,5.0,2.0,0.5,0.0,6.0,7.0,NUC
1.0,1.0,5.0,5.0,0.5,0.0,7.0,2.0,MIT
0.0,1.0,2.0,1.0,0.5,0.0,7.0,3.0,ME3
1.0,3.0,3.0,1.0,0.5,0.0,5.0,3.0,ME3
4.0,8.0,2.0,3.0,0.5,0.0,6.0,5.0,ME1
7.0,8.0,2.0,3.0,0.5,0.0,7.0,2.0,ME2
3.0,4.0,3.0,2.0,0.5,0.0,7.0,4.0,ME3
1.0,1.0,2.0,2.0,0.5,0.0,7.0,2.0,ME3
1.0,0.0,6.0,1.0,0.5,0.0,5.0,2.0,CYT
0.0,1.0,3.0,2.0,0.5,0.0,6.0,4.0,NUC
9.0,4.0,2.0,4.0,1.0,0.0,7.0,3.0,ERL
0.0,0.0,6.0,3.0,0.5,0.0,6.0,5.0,NUC
3.0,3.0,5.0,2.0,0.5,0.0,7.0,5.0,NUC
4.0,5.0,2.0,5.0,0.5,0.0,7.0,7.0,ME1
4.0,8.0,2.0,2.0,0.5,0.0,7.0,2.0,ME1
1.0,3.0,5.0,5.0,0.5,0.0,6.0,3.0,MIT
1.0,3.0,5.0,5.0,0.5,0.0,6.0,7.0,MIT
8.0,5.0,2.0,1.0,0.5,0.0,7.0,2.0,EXC
9.0,8.0,2.0,2.0,0.5,0.0,4.0,2.0,EXC
1.0,1.0,4.0,1.0,0.5,0.0,6.0,7.0,ME3
0.0,1.0,5.0,1.0,0.5,0.0,4.0,5.0,ME3
2.0,3.0,5.0,1.0,0.5,0.0,7.0,2.0,NUC
1.0,3.0,5.0,5.0,1.0,0.0,6.0,2.0,CYT
1.0,3.0,5.0,9.0,0.5,0.0,6.0,4.0,CYT
1.0,1.0,5.0,2.0,0.5,0.0,6.0,4.0,NUC
8.0,8.0,4.0,5.0,0.5,0.0,4.0,2.0,ME1
0.0,4.0,5.0,1.0,0.5,0.0,7.0,2.0,CYT
9.0,8.0,6.0,5.0,0.5,0.0,7.0,2.0,ME2
9.0,8.0,5.0,3.0,1.0,0.0,7.0,6.0,ERL
1.0,3.0,0.0,2.0,0.5,0.0,7.0,2.0,ME3
9.0,8.0,6.0,2.0,0.5,0.0,4.0,2.0,EXC
1.0,1.0,5.0,1.0,0.5,0.0,6.0,5.0,CYT
1.0,2.0,5.0,2.0,0.5,0.0,7.0,2.0,NUC
7.0,4.0,3.0,2.0,0.5,0.0,7.0,2.0,ME2
7.0,8.0,5.0,2.0,0.5,0.0,7.0,5.0,ME2
3.0,8.0,3.0,3.0,0.5,0.0,7.0,5.0,ME2
9.0,4.0,2.0,5.0,0.5,0.0,7.0,2.0,ME2
0.0,1.0,6.0,1.0,0.5,0.0,4.0,2.0,MIT
1.0,3.0,3.0,1.0,0.5,0.0,6.0,3.0,ME3
1.0,2.0,6.0,5.0,0.5,0.0,6.0,2.0,CYT
1.0,1.0,5.0,1.0,0.5,0.0,7.0,2.0,VAC
1.0,1.0,5.0,1.0,0.5,0.0,5.0,7.0,NUC
1.0,4.0,5.0,6.0,0.5,0.0,7.0,2.0,MIT
8.0,3.0,5.0,1.0,0.5,0.0,6.0,3.0,ME2
0.0,1.0,4.0,1.0,0.5,0.0,7.0,2.0,ME2
1.0,1.0,5.0,1.0,0.5,0.0,7.0,7.0,CYT
1.0,3.0,5.0,1.0,0.5,0.0,7.0,2.0,CYT
1.0,1.0,4.0,1.0,0.5,0.0,6.0,8.0,NUC
1.0,5.0,5.0,1.0,0.5,0.0,6.0,2.0,MIT
1.0,1.0,2.0,1.0,0.5,0.0,6.0,2.0,ME3
4.0,3.0,5.0,6.0,0.5,0.0,5.0,5.0,MIT
1.0,1.0,5.0,1.0,0.5,0.0,7.0,2.0,NUC
1.0,2.0,5.0,5.0,0.5,0.0,7.0,2.0,MIT
1.0,0.0,2.0,1.0,0.5,0.0,6.0,3.0,ME3
1.0,1.0,5.0,1.0,0.5,0.0,6.0,3.0,CYT
1.0,3.0,4.0,1.0,0.5,0.0,7.0,9.0,NUC
1.0,1.0,4.0,1.0,0.5,0.0,7.0,2.0,CYT
1.0,3.0,6.0,6.0,0.5,0.0,7.0,2.0,NUC
3.0,5.0,5.0,1.0,0.5,0.0,6.0,7.0,NUC
1.0,1.0,6.0,1.0,0.5,0.0,7.0,3.0,NUC
7.0,2.0,5.0,2.0,0.5,0.0,7.0,9.0,ME2
1.0,5.0,7.0,1.0,0.5,0.0,5.0,8.0,NUC
1.0,1.0,6.0,1.0,0.5,0.0,7.0,2.0,CYT
1.0,1.0,2.0,1.0,0.5,0.0,7.0,3.0,ME3
1.0,1.0,5.0,1.0,0.5,0.0,6.0,4.0,CYT
0.0,1.0,5.0,2.0,0.5,0.0,7.0,4.0,NUC
1.0,1.0,2.0,1.0,0.5,0.0,7.0,3.0,ME3
0.0,1.0,5.0,2.0,0.5,0.0,7.0,4.0,NUC
1.0,3.0,6.0,1.0,0.5,0.0,6.0,2.0,CYT
1.0,5.0,5.0,6.0,0.5,0.0,6.0,2.0,MIT
1.0,3.0,5.0,5.0,0.5,0.0,7.0,3.0,MIT
5.0,4.0,3.0,2.0,0.5,0.0,6.0,2.0,MIT
1.0,1.0,5.0,1.0,0.5,0.0,7.0,2.0,MIT
7.0,6.0,5.0,5.0,0.5,0.0,7.0,3.0,MIT
1.0,3.0,5.0,1.0,0.5,0.0,4.0,9.0,NUC
0.0,2.0,4.0,1.0,0.5,0.0,0.0,3.0,NUC
0.0,1.0,5.0,2.0,0.5,0.0,6.0,9.0,NUC
1.0,3.0,5.0,1.0,0.5,0.0,6.0,7.0,NUC
3.0,3.0,5.0,5.0,0.5,0.0,7.0,2.0,MIT
3.0,4.0,5.0,1.0,0.5,0.0,7.0,2.0,CYT
4.0,4.0,5.0,1.0,0.5,0.83,7.0,2.0,POX
1.0,3.0,5.0,5.0,0.5,0.0,7.0,2.0,MIT
1.0,1.0,3.0,5.0,0.5,0.0,6.0,2.0,ME3
5.0,4.0,3.0,2.0,0.5,0.0,7.0,3.0,ME2
1.0,1.0,4.0,1.0,0.5,0.0,7.0,2.0,CYT
0.0,1.0,5.0,2.0,0.5,0.0,6.0,2.0,MIT
1.0,4.0,5.0,2.0,0.5,0.0,7.0,2.0,NUC
1.0,2.0,4.0,5.0,0.5,0.0,6.0,4.0,MIT
1.0,2.0,4.0,6.0,0.5,0.0,7.0,2.0,MIT
4.0,3.0,3.0,1.0,0.5,0.0,7.0,4.0,NUC
4.0,8.0,5.0,1.0,0.5,0.0,7.0,2.0,EXC
1.0,4.0,2.0,1.0,0.5,0.0,7.0,2.0,ME3
1.0,3.0,4.0,1.0,0.5,0.0,6.0,2.0,NUC
1.0,3.0,6.0,1.0,0.5,0.0,6.0,7.0,NUC
2.0,1.0,3.0,1.0,0.5,0.0,7.0,2.0,CYT
1.0,1.0,5.0,1.0,0.5,0.0,5.0,2.0,CYT
0.0,3.0,5.0,1.0,0.5,0.0,7.0,2.0,CYT
1.0,8.0,5.0,1.0,0.5,0.0,6.0,7.0,NUC
1.0,6.0,5.0,2.0,0.5,0.0,7.0,2.0,NUC
0.0,1.0,5.0,2.0,0.5,0.0,6.0,2.0,CYT
1.0,1.0,6.0,1.0,0.5,0.0,4.0,2.0,EXC
7.0,8.0,5.0,2.0,0.5,0.0,4.0,2.0,EXC
7.0,8.0,5.0,2.0,0.5,0.0,6.0,2.0,EXC
1.0,2.0,6.0,6.0,0.5,0.0,6.0,2.0,MIT
4.0,3.0,5.0,5.0,0.5,0.0,7.0,4.0,MIT
1.0,3.0,6.0,5.0,0.5,0.0,6.0,7.0,MIT
1.0,3.0,5.0,1.0,0.5,0.0,7.0,3.0,NUC
1.0,0.0,5.0,1.0,0.5,0.0,7.0,8.0,NUC
1.0,1.0,6.0,1.0,0.5,0.0,4.0,8.0,NUC
1.0,1.0,5.0,5.0,0.5,0.0,7.0,9.0,MIT
3.0,4.0,4.0,1.0,0.5,0.0,7.0,2.0,MIT
1.0,8.0,5.0,6.0,0.5,0.0,7.0,8.0,MIT
4.0,3.0,5.0,1.0,0.5,0.0,7.0,7.0,NUC
1.0,3.0,6.0,1.0,0.5,0.0,6.0,2.0,CYT
1.0,3.0,5.0,1.0,0.5,0.83,6.0,2.0,POX
4.0,7.0,2.0,5.0,0.5,0.0,7.0,2.0,ME2
7.0,4.0,2.0,2.0,0.5,0.0,7.0,3.0,ME2
9.0,3.0,3.0,2.0,0.5,0.0,7.0,5.0,ME2
4.0,3.0,5.0,1.0,0.5,0.0,4.0,5.0,MIT
3.0,1.0,4.0,2.0,0.5,0.0,6.0,8.0,NUC
1.0,8.0,5.0,9.0,0.5,0.0,4.0,7.0,MIT
3.0,4.0,4.0,2.0,0.5,0.0,7.0,2.0,MIT
1.0,0.0,5.0,1.0,0.5,0.0,7.0,7.0,NUC
3.0,5.0,5.0,5.0,0.5,0.0,6.0,2.0,MIT
0.0,1.0,5.0,5.0,0.5,0.0,6.0,2.0,MIT
1.0,1.0,5.0,4.0,0.5,0.0,5.0,2.0,MIT
1.0,3.0,6.0,1.0,0.5,0.0,7.0,2.0,MIT
2.0,1.0,6.0,2.0,0.5,0.0,6.0,0.0,MIT
1.0,3.0,6.0,2.0,0.5,0.0,6.0,2.0,MIT
1.0,3.0,5.0,6.0,0.5,0.0,6.0,2.0,MIT
1.0,1.0,6.0,2.0,0.5,0.0,6.0,2.0,MIT
3.0,3.0,6.0,4.0,0.5,0.83,7.0,2.0,MIT
1.0,1.0,6.0,1.0,0.5,0.0,7.0,2.0,MIT
3.0,4.0,6.0,5.0,0.5,0.0,6.0,4.0,MIT
1.0,1.0,6.0,2.0,0.5,0.0,6.0,2.0,MIT
1.0,3.0,5.0,5.0,0.5,0.0,4.0,7.0,MIT
1.0,1.0,6.0,5.0,0.5,0.0,7.0,0.0,MIT
1.0,1.0,8.0,2.0,0.5,0.0,6.0,3.0,MIT
3.0,3.0,6.0,2.0,0.5,0.0,4.0,0.0,MIT
2.0,4.0,5.0,2.0,0.5,0.0,4.0,2.0,MIT
2.0,4.0,6.0,2.0,0.5,0.0,6.0,2.0,MIT
3.0,5.0,5.0,1.0,0.5,0.0,6.0,2.0,MIT
1.0,3.0,6.0,5.0,0.5,0.0,5.0,4.0,MIT
3.0,1.0,6.0,1.0,0.5,0.0,6.0,2.0,MIT
0.0,1.0,5.0,5.0,0.5,0.0,6.0,2.0,MIT
1.0,3.0,6.0,2.0,0.5,0.0,6.0,2.0,MIT
3.0,4.0,5.0,5.0,0.5,0.0,5.0,2.0,MIT
1.0,3.0,6.0,2.0,0.5,0.0,5.0,4.0,MIT
3.0,3.0,6.0,5.0,0.5,0.0,7.0,4.0,MIT
3.0,3.0,5.0,5.0,0.5,0.0,6.0,4.0,MIT
1.0,3.0,5.0,5.0,0.5,0.0,7.0,2.0,MIT
3.0,3.0,5.0,5.0,0.5,0.0,6.0,5.0,MIT
3.0,1.0,5.0,3.0,0.5,0.0,7.0,2.0,MIT
1.0,4.0,5.0,6.0,0.5,0.0,7.0,7.0,MIT
1.0,5.0,5.0,1.0,0.5,0.0,6.0,2.0,MIT
1.0,8.0,5.0,1.0,0.5,0.0,7.0,2.0,MIT
7.0,8.0,2.0,2.0,0.5,0.0,4.0,2.0,ME1
1.0,4.0,5.0,5.0,0.5,0.0,7.0,7.0,MIT
1.0,1.0,5.0,2.0,0.5,0.0,6.0,2.0,MIT
1.0,1.0,4.0,5.0,0.5,0.0,6.0,2.0,MIT
0.0,1.0,4.0,1.0,0.5,0.0,7.0,7.0,NUC
1.0,4.0,5.0,2.0,0.5,0.0,7.0,2.0,NUC
1.0,1.0,3.0,5.0,0.5,0.0,7.0,2.0,NUC
1.0,4.0,5.0,6.0,0.5,0.0,6.0,2.0,MIT
1.0,2.0,5.0,5.0,0.5,0.0,6.0,2.0,MIT
1.0,1.0,6.0,1.0,0.5,0.0,4.0,4.0,NUC
1.0,1.0,6.0,1.0,0.5,0.0,7.0,6.0,NUC
1.0,4.0,6.0,1.0,0.5,0.0,7.0,9.0,NUC
3.0,4.0,5.0,2.0,0.5,0.0,7.0,2.0,MIT
1.0,1.0,5.0,2.0,0.5,0.0,6.0,2.0,MIT
3.0,4.0,5.0,6.0,0.5,0.0,7.0,2.0,MIT
3.0,4.0,5.0,5.0,0.5,0.0,7.0,2.0,MIT
3.0,1.0,5.0,1.0,0.5,0.0,6.0,2.0,MIT
1.0,3.0,5.0,5.0,0.5,0.0,6.0,2.0,MIT
1.0,1.0,6.0,6.0,0.5,0.0,6.0,2.0,MIT
1.0,3.0,5.0,3.0,0.5,0.0,7.0,2.0,MIT
2.0,1.0,5.0,1.0,0.5,0.0,7.0,2.0,CYT
1.0,1.0,5.0,1.0,0.5,0.0,7.0,2.0,MIT
1.0,1.0,5.0,2.0,0.5,0.0,4.0,8.0,NUC
1.0,1.0,5.0,1.0,0.5,0.0,6.0,2.0,NUC
3.0,1.0,3.0,1.0,0.5,0.0,6.0,2.0,CYT
1.0,1.0,5.0,1.0,1.0,0.0,6.0,2.0,CYT
1.0,1.0,5.0,1.0,0.5,0.0,6.0,4.0,CYT
1.0,4.0,4.0,1.0,0.5,0.0,4.0,2.0,EXC
3.0,4.0,5.0,2.0,0.5,0.0,7.0,7.0,NUC
1.0,6.0,5.0,1.0,0.5,0.0,6.0,2.0,EXC
7.0,8.0,2.0,3.0,0.5,0.0,4.0,2.0,ME1
1.0,1.0,0.0,1.0,0.5,0.0,6.0,2.0,ME3
1.0,4.0,5.0,1.0,0.5,0.0,4.0,2.0,CYT
1.0,5.0,5.0,1.0,0.5,0.0,4.0,3.0,NUC
1.0,0.0,6.0,1.0,0.5,0.0,4.0,2.0,NUC
1.0,1.0,5.0,5.0,0.5,0.0,7.0,2.0,MIT
3.0,3.0,5.0,5.0,0.5,0.0,6.0,4.0,MIT
1.0,1.0,4.0,1.0,0.5,0.0,6.0,2.0,CYT
1.0,3.0,6.0,5.0,0.5,0.0,6.0,4.0,MIT
0.0,1.0,5.0,2.0,0.5,0.0,6.0,2.0,NUC
1.0,1.0,5.0,5.0,0.5,0.0,7.0,7.0,CYT
3.0,4.0,3.0,5.0,0.5,0.0,6.0,5.0,CYT
7.0,5.0,5.0,1.0,0.5,0.0,7.0,2.0,ME2
1.0,4.0,2.0,2.0,0.5,0.0,7.0,7.0,NUC
1.0,5.0,5.0,2.0,0.5,0.0,7.0,7.0,NUC
1.0,4.0,5.0,5.0,0.5,0.0,7.0,4.0,MIT
1.0,3.0,5.0,6.0,0.5,0.0,7.0,5.0,NUC
0.0,1.0,5.0,2.0,0.5,0.0,6.0,9.0,NUC
0.0,1.0,5.0,1.0,0.5,0.0,7.0,2.0,NUC
1.0,1.0,9.0,2.0,0.5,0.0,6.0,5.0,NUC
0.0,1.0,8.0,1.0,0.5,0.0,5.0,5.0,NUC
1.0,3.0,4.0,1.0,0.5,0.0,7.0,5.0,NUC
1.0,3.0,5.0,1.0,0.5,0.0,8.0,2.0,CYT
0.0,3.0,4.0,2.0,0.5,0.0,7.0,2.0,CYT
0.0,0.0,5.0,1.0,0.5,0.0,7.0,5.0,NUC
1.0,1.0,5.0,1.0,0.5,0.0,7.0,4.0,CYT
0.0,1.0,5.0,2.0,0.5,0.0,7.0,3.0,NUC
1.0,0.0,5.0,2.0,0.5,0.0,7.0,9.0,NUC
0.0,2.0,5.0,1.0,0.5,0.0,7.0,9.0,NUC
1.0,0.0,5.0,1.0,0.5,0.0,5.0,5.0,NUC
1.0,1.0,6.0,1.0,0.5,0.0,6.0,3.0,NUC
9.0,1.0,6.0,5.0,0.5,0.0,7.0,2.0,NUC
0.0,3.0,6.0,1.0,0.5,0.0,7.0,4.0,NUC
0.0,1.0,5.0,1.0,0.5,0.0,7.0,2.0,CYT
7.0,7.0,5.0,2.0,0.5,0.0,7.0,7.0,MIT
1.0,1.0,5.0,1.0,0.5,0.0,6.0,9.0,NUC
1.0,1.0,5.0,1.0,0.5,0.0,7.0,2.0,NUC
3.0,8.0,5.0,1.0,0.5,0.0,5.0,2.0,NUC
1.0,1.0,6.0,5.0,0.5,0.0,7.0,9.0,NUC
9.0,3.0,6.0,1.0,0.5,0.0,6.0,2.0,NUC
9.0,4.0,5.0,5.0,0.5,0.0,4.0,5.0,NUC
4.0,3.0,5.0,1.0,0.5,0.0,7.0,3.0,NUC
0.0,1.0,6.0,2.0,0.5,0.0,7.0,5.0,NUC
4.0,5.0,5.0,0.0,1.0,0.0,6.0,2.0,NUC
8.0,4.0,3.0,6.0,0.5,0.0,6.0,6.0,ME2
1.0,1.0,2.0,1.0,0.5,0.0,6.0,2.0,ME2
7.0,6.0,3.0,1.0,0.5,0.0,8.0,2.0,MIT
1.0,5.0,2.0,1.0,0.5,0.0,7.0,2.0,MIT
7.0,7.0,6.0,5.0,0.5,0.0,5.0,6.0,MIT
1.0,3.0,6.0,1.0,0.5,0.0,7.0,2.0,MIT
3.0,3.0,5.0,1.0,0.5,0.0,4.0,2.0,NUC
1.0,3.0,4.0,1.0,0.5,0.0,7.0,2.0,ME3
1.0,1.0,5.0,1.0,0.5,0.0,6.0,9.0,NUC
0.0,1.0,5.0,1.0,0.5,0.0,6.0,9.0,NUC
1.0,0.0,5.0,1.0,0.5,0.0,7.0,2.0,MIT
7.0,7.0,2.0,1.0,0.5,0.0,7.0,2.0,ME2
1.0,0.0,6.0,1.0,0.5,0.83,7.0,2.0,POX
0.0,2.0,5.0,1.0,0.5,0.0,6.0,3.0,CYT
4.0,1.0,5.0,1.0,0.5,0.0,4.0,7.0,CYT
3.0,3.0,5.0,2.0,0.5,0.0,7.0,5.0,NUC
1.0,2.0,5.0,2.0,0.5,0.0,7.0,2.0,CYT
1.0,3.0,5.0,1.0,0.5,0.0,6.0,2.0,POX
1.0,1.0,6.0,2.0,0.5,0.0,7.0,2.0,POX
4.0,4.0,4.0,5.0,0.5,0.0,4.0,3.0,POX
1.0,3.0,6.0,2.0,0.5,0.0,6.0,2.0,POX
1.0,1.0,6.0,1.0,0.5,0.0,8.0,2.0,CYT
1.0,3.0,2.0,1.0,0.5,0.0,7.0,2.0,ME3
3.0,3.0,5.0,5.0,0.5,0.0,7.0,4.0,MIT
1.0,3.0,5.0,6.0,0.5,0.0,7.0,2.0,MIT
1.0,1.0,5.0,1.0,0.5,0.0,6.0,5.0,CYT
1.0,1.0,6.0,2.0,0.5,0.0,7.0,2.0,CYT
1.0,1.0,4.0,1.0,0.5,0.0,6.0,5.0,CYT
1.0,1.0,5.0,1.0,0.5,0.0,6.0,2.0,CYT
1.0,4.0,5.0,1.0,0.5,0.0,7.0,2.0,CYT
1.0,4.0,5.0,1.0,0.5,0.0,7.0,3.0,CYT
4.0,8.0,5.0,2.0,1.0,0.0,7.0,2.0,ERL
0.0,1.0,4.0,1.0,0.5,0.0,7.0,7.0,NUC
3.0,1.0,4.0,5.0,0.5,0.0,6.0,7.0,NUC
1.0,2.0,2.0,1.0,0.5,0.0,7.0,7.0,ME3
1.0,1.0,6.0,1.0,0.5,0.0,7.0,2.0,NUC
1.0,4.0,6.0,5.0,0.5,0.0,7.0,2.0,MIT
7.0,8.0,2.0,1.0,0.5,0.0,7.0,6.0,ME1
0.0,1.0,0.0,1.0,0.5,0.0,4.0,2.0,VAC
1.0,1.0,5.0,1.0,0.5,0.0,7.0,2.0,VAC
7.0,8.0,6.0,2.0,0.5,0.0,7.0,4.0,VAC
1.0,3.0,4.0,2.0,0.5,0.0,7.0,2.0,VAC
1.0,1.0,5.0,1.0,0.5,0.0,7.0,2.0,VAC
4.0,1.0,6.0,2.0,0.5,0.0,7.0,4.0,NUC
1.0,1.0,5.0,5.0,0.5,0.0,6.0,6.0,MIT
1.0,3.0,5.0,5.0,0.5,0.0,6.0,4.0,MIT
7.0,4.0,4.0,2.0,0.5,0.0,5.0,4.0,MIT
1.0,8.0,5.0,5.0,0.5,0.0,4.0,2.0,MIT
1.0,1.0,6.0,2.0,0.5,0.0,7.0,5.0,MIT
0.0,0.0,6.0,1.0,0.5,0.0,7.0,5.0,MIT
3.0,1.0,6.0,1.0,0.5,0.0,6.0,2.0,MIT
1.0,3.0,5.0,2.0,0.5,0.5,7.0,2.0,MIT
3.0,4.0,5.0,6.0,0.5,0.0,4.0,5.0,MIT
1.0,4.0,6.0,2.0,0.5,0.0,7.0,2.0,MIT
2.0,3.0,5.0,1.0,0.5,0.0,7.0,4.0,CYT
3.0,1.0,5.0,2.0,0.5,0.0,6.0,4.0,CYT
1.0,1.0,5.0,1.0,1.0,0.0,7.0,5.0,CYT
1.0,3.0,6.0,1.0,0.5,0.0,4.0,2.0,CYT
1.0,2.0,5.0,1.0,0.5,0.0,4.0,9.0,NUC
1.0,1.0,5.0,1.0,0.5,0.0,7.0,2.0,CYT
1.0,1.0,5.0,1.0,0.5,0.0,7.0,2.0,CYT
1.0,1.0,5.0,1.0,0.5,0.0,7.0,2.0,CYT
0.0,1.0,5.0,1.0,0.5,0.0,7.0,2.0,CYT
1.0,1.0,6.0,2.0,0.5,0.0,4.0,2.0,NUC
7.0,8.0,5.0,2.0,0.5,0.0,6.0,4.0,EXC
7.0,8.0,5.0,2.0,0.5,0.0,6.0,4.0,EXC
1.0,5.0,5.0,1.0,0.5,0.0,7.0,2.0,CYT
